participantID,instanceName,seqBall,responseTimeUrn,responseTimeColour,age,sex,probSubject,bayesFamaliar,bayesInExp,uA_r,uB_r,cB_r,cW_r,cP_r,cG_r,uC_r,uD_r,urns,colours,uA_c,uB_c,cB_c,cW_c,cP_c,cG_c,uC_c,uD_c,uA_s,uB_s,uC_s,uD_s,cB_s,cW_s,cP_s,cG_s,diff_uA,diff_uB,diff_uC,diff_uD,diff_cB,diff_cW,diff_cP,diff_cG,JSD_U_rc,JSD_C_rc,JSD_U_rs,JSD_C_rs,DQ_U_o,DQ_C_o,DQ_U_s,DQ_C_s,EWCC_u,MDCC_u,CC_u,EWCC_c,MDCC_c,CC_c,ACC_u,ACC_c,AEWCC_u,AEWCC_c,AMDCC_u,AMDCC_c,DV_seqBall_1,DV_seqBall_2,DV_seqBall_3
21,5,2,125.883789,31.8833,18,Female,No,No,Not Applicable,30.0,70.0,10.0,20.0,30.0,40.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,19.0,23.0,27.0,31.0,15.999999999999998,16.0,,,4.000000000000002,1.0,1.0000000000000036,4.0,0.1655374505216001,0.057658696978159805,0.1655374505216001,0.12527311827372653,0.8344625494783999,0.9423413030218402,0.8344625494783999,0.8747268817262734,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
21,5,3,10.4335938,56.6665039,18,Female,No,No,Not Applicable,25.0,75.0,10.0,15.0,30.0,45.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,10.0,90.0,,,18.0,23.0,27.0,33.0,21.0,21.0,,,1.0,5.0,0.0,6.0,0.2653297730806143,0.06560451475997307,0.1699381535510806,0.14701498213772046,0.7346702269193857,0.9343954852400269,0.8300618464489193,0.8529850178622795,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
22,5,1,13.8496094,34.4838867,25,Female,No,Yes,Sometimes,35.0,65.0,30.0,25.0,15.0,30.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,20.0,23.0,27.0,28.999999999999996,5.0,5.0,,,8.0,1.0,11.0,1.9999999999999964,0.043871152365593455,0.12471944355019349,0.043871152365593455,0.14227994060817015,0.9561288476344065,0.8752805564498065,0.9561288476344065,0.8577200593918298,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
22,5,2,11.9003906,19.949707,25,Female,No,Yes,Sometimes,10.0,90.0,25.0,20.0,20.0,35.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,12.0,88.0,,,13.0,21.0,28.999999999999996,37.0,4.000000000000002,4.0,,,10.999999999999998,1.0,8.999999999999996,1.0,0.052379983498430135,0.1322057347332736,0.027161162092318503,0.14208764141201677,0.9476200165015699,0.8677942652667264,0.9728388379076816,0.8579123585879832,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
22,5,3,9.433594,6.48291,25,Female,No,Yes,Sometimes,12.0,88.0,25.0,20.0,20.0,35.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,3.0,97.0,,,14.000000000000002,21.0,28.999999999999996,36.0,8.0,8.0,,,14.0,0.0,10.0,4.0,0.1278775313234631,0.1679488887560877,0.1497837860618657,0.13220573473327402,0.8721224686765369,0.8320511112439123,0.8502162139381343,0.867794265266726,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
24,5,1,16.2167969,36.1499023,32,Male,Yes,No,Never,40.0,60.0,11.0,22.0,22.0,45.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,11.0,2.0,4.0,16.999999999999996,0.0,0.1714911911176199,0.0,0.1714911911176199,1.0,0.8285088088823801,1.0,0.8285088088823801,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
24,5,2,18.5336914,21.9663086,32,Male,Yes,No,Never,20.0,80.0,12.0,25.0,25.0,38.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,16.0,22.0,28.000000000000004,34.0,5.999999999999998,6.0,,,2.0000000000000018,4.0,3.9999999999999964,2.0,0.06798033156075615,0.0554631356113698,0.06798033156075615,0.06460561106565865,0.9320196684392439,0.9445368643886302,0.9320196684392439,0.9353943889343413,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
24,5,3,6.56689453,24.3164063,32,Male,Yes,No,Never,0.0,100.0,16.0,28.0,28.0,28.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,6.0,94.0,,,10.0,20.0,30.0,40.0,4.0,4.0,,,5.0,8.0,2.0,11.0,0.1424585834571342,0.122402848994221,0.17512680621292143,0.13340716499692787,0.8575414165428659,0.877597151005779,0.8248731937870786,0.8665928350030722,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
25,5,1,14.2167969,30.1171875,29,Male,Yes,Yes,Sometimes,40.0,60.0,25.0,25.0,25.0,25.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,3.0,1.0,1.0,3.0000000000000036,0.0,0.03805589121227294,0.0,0.03805589121227294,1.0,0.9619441087877271,1.0,0.9619441087877271,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
25,5,2,16.2333984,20.9833984,29,Male,Yes,Yes,Sometimes,35.0,65.0,20.0,20.0,30.0,30.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,20.0,23.0,27.0,28.999999999999996,21.0,21.0,,,5.999999999999998,1.0,1.0000000000000036,6.0,0.21000777668193796,0.07718881550876829,0.21000777668193796,0.03708246225384444,0.7899922233180621,0.9228111844912317,0.7899922233180621,0.9629175377461555,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
25,5,3,10.7832031,25.9335938,29,Male,Yes,Yes,Sometimes,25.0,75.0,10.0,20.0,30.0,40.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,12.0,88.0,,,18.0,23.0,27.0,33.0,21.0,21.0,,,1.0,0.0,0.0,1.0,0.2653297730806143,0.014746881138223518,0.14343770969236844,0.1097061971450346,0.7346702269193857,0.9852531188617765,0.8565622903076315,0.8902938028549654,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
26,5,1,38.0332031,34.8334961,29,Female,No,No,Not Applicable,40.0,60.0,10.0,20.0,30.0,40.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,12.0,4.0,4.0,11.999999999999996,0.0,0.16326834608537147,0.0,0.16326834608537147,1.0,0.8367316539146286,1.0,0.8367316539146286,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
26,5,2,24.51709,23.5332031,29,Female,No,No,Not Applicable,30.0,70.0,10.0,20.0,30.0,40.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,19.0,23.0,27.0,31.0,15.999999999999998,16.0,,,4.000000000000002,1.0,1.0000000000000036,4.0,0.1655374505216001,0.057658696978159805,0.1655374505216001,0.12527311827372653,0.8344625494783999,0.9423413030218402,0.8344625494783999,0.8747268817262734,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
26,5,3,21.3833,37.0498047,29,Female,No,No,Not Applicable,23.0,77.0,8.0,16.0,32.0,44.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,10.0,90.0,,,17.0,22.0,28.000000000000004,33.0,19.0,19.0,,,3.0,4.0,2.0,5.0,0.24666011789994213,0.06812996673819216,0.15044808837880558,0.14843600072954632,0.7533398821000579,0.9318700332618078,0.8495519116211945,0.8515639992704537,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
27,5,1,23.3671875,164.96582,25,Male,Yes,Yes,Sometimes,40.0,60.0,15.0,24.0,26.0,35.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,7.0,0.0,0.0,6.9999999999999964,0.0,0.08727222485044062,0.0,0.08727222485044062,1.0,0.9127277751495594,1.0,0.9127277751495594,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
27,5,2,15.9003906,25.2001953,25,Male,Yes,Yes,Sometimes,35.0,65.0,12.0,22.0,28.0,38.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,20.0,23.0,27.0,28.999999999999996,21.0,21.0,,,2.0000000000000018,1.0,0.9999999999999964,2.0,0.21000777668193796,0.029959610906657167,0.21000777668193796,0.10885273660683649,0.7899922233180621,0.9700403890933428,0.7899922233180621,0.8911472633931635,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
27,5,3,8.283203,19.7167969,25,Male,Yes,Yes,Sometimes,29.0,71.0,10.0,20.0,30.0,40.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,12.0,88.0,,,19.0,23.0,27.0,31.0,25.0,25.0,,,1.0,0.0,0.0,1.0,0.3010504246033156,0.014746881138223518,0.18103873498113796,0.12527311827372653,0.6989495753966843,0.9852531188617765,0.818961265018862,0.8747268817262734,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
28,5,1,5.45019531,83.28369,26,Female,No,No,Not Applicable,40.0,60.0,22.0,24.0,26.0,28.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
28,5,2,25.0336914,27.9165039,26,Female,No,No,Not Applicable,0.0,100.0,10.0,20.0,30.0,40.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,10.0,20.0,30.0,40.0,14.000000000000002,14.0,,,4.000000000000002,1.0,1.0000000000000036,4.0,0.27166936720726437,0.057658696978159805,0.27166936720726437,0.0,0.7283306327927357,0.9423413030218402,0.7283306327927357,1.0,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
28,5,3,2.35009766,2.85009766,26,Female,No,No,Not Applicable,0.0,100.0,10.0,20.0,30.0,40.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,0.0,100.0,,,10.0,20.0,30.0,40.0,4.0,4.0,,,1.0,0.0,0.0,1.0,0.1424585834571342,0.014746881138223518,0.0,0.0,0.8575414165428659,0.9852531188617765,1.0,1.0,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
29,5,1,12.6503906,18.6660156,25,Female,Yes,No,Never,40.0,60.0,25.0,25.0,25.0,25.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,3.0,1.0,1.0,3.0000000000000036,0.0,0.03805589121227294,0.0,0.03805589121227294,1.0,0.9619441087877271,1.0,0.9619441087877271,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
29,5,2,11.5673828,2.91601563,25,Female,Yes,No,Never,20.0,80.0,25.0,25.0,25.0,25.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,16.0,22.0,28.000000000000004,34.0,5.999999999999998,6.0,,,10.999999999999998,4.0,3.9999999999999964,11.0,0.06798033156075615,0.1444396665193132,0.06798033156075615,0.11601199906106423,0.9320196684392439,0.8555603334806868,0.9320196684392439,0.8839880009389358,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
29,5,3,13.1162109,20.7001953,25,Female,Yes,No,Never,25.0,75.0,27.0,27.0,24.0,22.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,6.0,94.0,,,18.0,23.0,27.0,33.0,21.0,21.0,,,16.0,7.0,6.0,17.0,0.2653297730806143,0.22039068268563192,0.22989370630686848,0.12735110361578894,0.7346702269193857,0.7796093173143681,0.7701062936931315,0.8726488963842111,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
30,5,1,16.7836914,68.7998047,21,Male,Yes,Yes,Never,40.0,60.0,22.0,24.0,26.0,28.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
30,5,2,5.48339844,33.6333,21,Male,Yes,Yes,Never,36.0,64.0,15.0,20.0,30.0,35.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,21.0,24.0,26.0,28.999999999999996,22.0,22.0,,,0.9999999999999982,1.0,1.0000000000000036,1.0,0.21867126928327565,0.01800854599427274,0.21867126928327565,0.0894434126150148,0.7813287307167244,0.9819914540057273,0.7813287307167244,0.9105565873849852,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
30,5,3,13.3999023,39.6167,21,Male,Yes,Yes,Never,31.0,69.0,8.0,17.0,32.0,43.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,12.0,88.0,,,19.0,23.0,27.0,31.0,27.0,27.0,,,3.0,3.0,2.0,4.0,0.3182499196015951,0.059419439315695835,0.19916028168597277,0.16876423430029688,0.6817500803984049,0.9405805606843042,0.8008397183140272,0.8312357656997031,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
31,5,1,35.800293,65.1499,22,Male,No,Yes,Sometimes,40.0,60.0,22.0,24.0,26.0,28.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
31,5,2,179.2168,235.133789,22,Male,No,Yes,Sometimes,7.0,93.0,12.0,21.0,29.0,38.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,12.0,21.0,28.999999999999996,38.0,7.000000000000002,7.0,,,2.0000000000000018,0.0,3.552713678800501e-15,2.0,0.09780852958666679,0.02739368102584443,0.09780852958666679,4.100974170246421e-09,0.9021914704133333,0.9726063189741556,0.9021914704133333,0.9999999958990259,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
31,5,3,137.4165,93.6001,22,Male,No,Yes,Sometimes,3.0,97.0,11.0,20.0,30.0,39.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,2.0,98.0,,,11.0,20.0,30.0,39.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.023145260465492284,0.0,0.027289765663556165,0.0,0.9768547395345077,1.0,0.9727102343364439,1.0,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
32,5,1,28.34961,138.51709,29,Male,Yes,Yes,Sometimes,40.0,60.0,22.0,24.0,26.0,28.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
32,5,2,22.8833,59.7334,29,Male,Yes,Yes,Sometimes,30.0,70.0,19.0,23.0,27.0,31.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,19.0,23.0,27.0,31.0,15.999999999999998,16.0,,,4.999999999999998,2.0,1.9999999999999964,5.0,0.1655374505216001,0.06837876381460957,0.1655374505216001,0.0,0.8344625494783999,0.9316212361853904,0.8344625494783999,1.0,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
32,5,3,102.950195,42.84961,29,Male,Yes,Yes,Sometimes,27.0,73.0,17.0,22.0,28.0,33.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,10.0,90.0,,,18.0,23.0,27.0,32.0,23.0,23.0,,,6.0,2.0,2.0,6.0,0.28343292921080665,0.08409085499602263,0.18884850154637836,0.01744394204154402,0.7165670707891933,0.9159091450039774,0.8111514984536217,0.982556057958456,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
33,5,1,26.11621,31.2998047,22,Female,No,No,Not Applicable,40.0,60.0,40.0,30.0,20.0,10.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,18.0,6.0,6.0,18.000000000000004,0.0,0.23744956071435588,0.0,0.23744956071435588,1.0,0.7625504392856441,1.0,0.7625504392856441,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
33,5,2,10.5664063,35.7832031,22,Female,No,No,Not Applicable,35.0,65.0,10.0,20.0,30.0,40.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,20.0,23.0,27.0,28.999999999999996,21.0,21.0,,,4.000000000000002,1.0,1.0000000000000036,4.0,0.21000777668193796,0.057658696978159805,0.21000777668193796,0.14145478053107302,0.7899922233180621,0.9423413030218402,0.7899922233180621,0.8585452194689269,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
33,5,3,50.8164063,68.90039,22,Female,No,No,Not Applicable,25.0,75.0,4.0,15.0,32.0,49.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,12.0,88.0,,,18.0,23.0,27.0,33.0,21.0,21.0,,,7.0,5.0,2.0,10.0,0.2653297730806143,0.1384817170449534,0.14343770969236844,0.23128056203693156,0.7346702269193857,0.8615182829550466,0.8565622903076315,0.7687194379630684,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
34,5,1,20.0830078,28.2001953,36,Female,No,No,Never,40.0,60.0,10.0,20.0,30.0,40.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,12.0,4.0,4.0,11.999999999999996,0.0,0.16326834608537147,0.0,0.16326834608537147,1.0,0.8367316539146286,1.0,0.8367316539146286,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
34,5,2,18.2333984,6.01660156,36,Female,No,No,Never,35.0,65.0,10.0,20.0,30.0,40.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,20.0,23.0,27.0,28.999999999999996,21.0,21.0,,,4.000000000000002,1.0,1.0000000000000036,4.0,0.21000777668193796,0.057658696978159805,0.21000777668193796,0.14145478053107302,0.7899922233180621,0.9423413030218402,0.7899922233180621,0.8585452194689269,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
34,5,3,11.7333984,3.79980469,36,Female,No,No,Never,25.0,75.0,10.0,20.0,30.0,40.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,12.0,88.0,,,18.0,23.0,27.0,33.0,21.0,21.0,,,1.0,0.0,0.0,1.0,0.2653297730806143,0.014746881138223518,0.14343770969236844,0.1097061971450346,0.7346702269193857,0.9852531188617765,0.8565622903076315,0.8902938028549654,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
35,5,1,31.050293,55.2998047,28,Female,No,No,Never,67.0,33.0,54.0,26.0,15.0,5.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,30.0,27.0,23.0,20.0,27.0,27.0,,,32.0,2.0,11.0,23.000000000000004,0.23135259079525858,0.35349953801278694,0.23135259079525858,0.25695745416603744,0.7686474092047414,0.646500461987213,0.7686474092047414,0.7430425458339626,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
35,5,2,28.9667969,75.75049,28,Female,No,No,Never,24.0,76.0,7.0,17.0,21.0,55.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,34.0,66.0,,,17.0,22.0,28.000000000000004,33.0,9.999999999999998,10.0,,,7.000000000000002,4.0,7.9999999999999964,19.0,0.10877460351666757,0.1707359575429952,0.09376435442442109,0.2036732578288647,0.8912253964833324,0.8292640424570048,0.9062356455755789,0.7963267421711353,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
35,5,3,12.5336914,76.2168,28,Female,No,No,Never,0.0,100.0,5.0,10.0,34.0,51.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,7.000000000000001,93.0,,,10.0,20.0,30.0,40.0,4.0,4.0,,,6.0,10.0,4.0,12.0,0.1424585834571342,0.16511462738174842,0.1895149099382401,0.15521993938077783,0.8575414165428659,0.8348853726182516,0.81048509006176,0.8447800606192222,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
37,5,1,29.8164063,84.16699,25,Male,Yes,No,Not Applicable,47.0,53.0,30.0,15.0,15.0,40.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,24.0,25.0,25.0,26.0,7.0,7.0,,,8.0,9.0,11.0,11.999999999999996,0.059988030512285094,0.17455469594494166,0.059988030512285094,0.1772810921142432,0.9400119694877149,0.8254453040550583,0.9400119694877149,0.8227189078857569,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
37,5,2,15.25,7.949707,25,Male,Yes,No,Not Applicable,40.0,60.0,25.0,15.0,15.0,45.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,18.0,82.0,,,22.0,24.0,26.0,28.000000000000004,26.0,26.0,,,10.999999999999998,6.0,13.999999999999996,9.0,0.252725014906347,0.1868965971332235,0.2078639609165817,0.1828563713958212,0.747274985093653,0.8131034028667765,0.7921360390834182,0.8171436286041788,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
37,5,3,7.383301,20.1000977,25,Male,Yes,No,Not Applicable,40.0,60.0,25.0,15.0,40.0,20.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,14.000000000000002,86.0,,,22.0,24.0,26.0,28.000000000000004,36.0,36.0,,,14.0,5.0,10.0,19.0,0.3918496027730841,0.22446833557191367,0.252725014906347,0.15451279901026266,0.6081503972269159,0.7755316644280863,0.747274985093653,0.8454872009897374,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
38,5,1,24.265625,26.2993164,27,Female,Yes,No,Never,30.0,70.0,5.0,5.0,60.0,30.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,19.0,23.0,27.0,31.0,10.0,10.0,,,17.0,19.0,34.0,1.9999999999999964,0.08914767822445263,0.3749554815665257,0.08914767822445263,0.3506988089065202,0.9108523217755473,0.6250445184334743,0.9108523217755473,0.6493011910934798,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
38,5,2,16.199707,29.6489258,27,Female,Yes,No,Never,40.0,60.0,5.0,5.0,35.0,55.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,10.0,90.0,,,22.0,24.0,26.0,28.000000000000004,26.0,26.0,,,9.000000000000002,16.0,6.0000000000000036,19.0,0.252725014906347,0.2657817412691203,0.30216722263865403,0.3571853516885124,0.747274985093653,0.7342182587308796,0.697832777361346,0.6428146483114876,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
38,5,3,12.449707,20.7490234,27,Female,Yes,No,Never,40.0,60.0,30.0,60.0,5.0,5.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,14.000000000000002,86.0,,,22.0,24.0,26.0,28.000000000000004,36.0,36.0,,,19.0,40.0,25.0,34.0,0.3918496027730841,0.5362619325797595,0.252725014906347,0.4265019358260589,0.6081503972269159,0.4637380674202405,0.747274985093653,0.5734980641739411,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1
39,5,1,26.2333984,70.16699,22,Male,Yes,Yes,Sometimes,40.0,60.0,22.0,24.0,26.0,28.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0
39,5,2,10.5996094,122.916992,22,Male,Yes,Yes,Sometimes,32.0,68.0,16.0,22.0,24.0,38.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,20.0,23.0,27.0,30.0,18.0,18.0,,,1.9999999999999982,1.0,4.9999999999999964,2.0,0.18357878108012046,0.0496381590679072,0.18357878108012046,0.07566879870806492,0.8164212189198795,0.9503618409320927,0.8164212189198795,0.9243312012919351,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0
